Anom_ID,Accident_Date,Hour,Day_of_Week,Month_Name,Env,Light_Cond,Road,Traffic,Traffic_Control_Condition,Impact,Loc_Type,Severity,Injury_Event,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude,Coord_Valid
20--3022,2020-02-27,7.0,Thursday,February,Snow,Daylight,Loose snow,Stop sign,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41850477,-75.67084942,True
20--3023,2020-02-27,7.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,01 - Functioning,Turning movement,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32253261,-75.8907329,True
20--3024,2020-02-27,7.0,Thursday,February,Snow,Daylight,Packed snow,Traffic signal,01 - Functioning,Angle,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.48460038,-75.49810358,True
20--3025,2020-02-27,7.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,4,0,0,0,0,0.0,0.0,0.0,0.0,45.34377232,-75.7885355,True
20--3026,2020-02-27,8.0,Thursday,February,Snow,Daylight,Slush,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34813957,-75.80356478,True
20--3027,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,01 - Functioning,Other,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41183353,-75.63045982,True
20--3028,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,No control,Not Applicable,Approaching,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37611471,-75.54262661,True
20--3029,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44886071,-75.58520151,True
20--303,2020-01-08,12.0,Wednesday,January,Clear,Daylight,Loose snow,Stop sign,01 - Functioning,Angle,At intersection,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.47443379,-75.5380864,True
20--3030,2020-02-27,20.0,Thursday,February,Snow,Dark,Slush,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.39891412,-75.69848311,True
20--3031,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,03 - Obscured,SMV other,At intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.46139013,-75.53114739,True
20--3032,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,01 - Functioning,Sideswipe,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43540039,-75.54373456,True
20--3033,2020-02-27,8.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41761403,-75.67596616,True
20--3034,2020-02-27,8.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.24587957,-75.97150039,True
20--3035,2020-02-27,8.0,Thursday,February,Snow,Daylight,Packed snow,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,2,2.0,0.0,0.0,0.0,45.33591468,-75.70502444,True
20--3036,2020-02-27,8.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35599551,-75.77755265,True
20--3037,2020-02-27,8.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32696026,-75.71965223,True
20--3038,2020-02-27,8.0,Thursday,February,Snow,Daylight,Loose snow,Stop sign,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41865819,-75.68842911,True
20--3039,2020-02-27,8.0,Thursday,February,Snow,Daylight,Packed snow,Traffic signal,01 - Functioning,Angle,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31853564,-75.84189956,True
20--304,2020-01-08,2.0,Wednesday,January,Drifting Snow,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.37316292,-75.77244317,True
20--3040,2020-02-27,21.0,Thursday,February,Snow,Dark,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.30694922,-75.55884292,True
20--3041,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40918154,-75.63554667,True
20--3042,2020-02-27,21.0,Thursday,February,Snow,Dark,Ice,No control,Not Applicable,Approaching,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38331467,-75.7058048,True
20--3043,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4408097,-75.62237179,True
20--3044,2020-02-27,9.0,Thursday,February,Snow,Daylight,Loose snow,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.28114255,-75.70308741,True
20--3045,2020-02-27,9.0,Thursday,February,Snow,Daylight,Packed snow,No control,Not Applicable,SMV other,At/near private drive,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.18631483,-75.84577256,True
20--3046,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34223032,-75.82552099,True
20--3047,2020-02-27,21.0,Thursday,February,Snow,Dark,Loose snow,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32901624,-75.65106595,True
20--3048,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.33659813,-75.34142422,True
20--3049,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,Stop sign,01 - Functioning,Other,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.31045742,-75.73807986,True
20--305,2020-01-08,15.0,Wednesday,January,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.37889528,-75.74520325,True
20--3050,2020-02-27,9.0,Thursday,February,Snow,Daylight,Loose snow,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4608799,-75.48788453,True
20--3051,2020-02-27,9.0,Thursday,February,Snow,Daylight,Slush,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38618834,-75.69092562,True
20--3052,2020-02-28,13.0,Friday,February,Clear,Daylight,Packed snow,Stop sign,01 - Functioning,SMV other,Intersection related,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.27639271,-75.76353004,True
20--3053,2020-02-28,13.0,Friday,February,Clear,Daylight,Wet,Stop sign,01 - Functioning,SMV other,At intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.46353373,-75.47917796,True
20--3054,2020-02-28,13.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37592623,-75.75764245,True
20--3055,2020-02-28,13.0,Friday,February,Snow,Daylight,Wet,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.45055947,-75.58386735,True
20--3056,2020-02-28,13.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.45214164,-75.58932466,True
20--3057,2020-02-28,13.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Angle,At/near private drive,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.32494358,-75.82619704,True
20--3058,2020-02-28,10.0,Friday,February,Snow,Daylight,Slush,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38020924,-75.64437759,True
20--3059,2020-02-28,10.0,Friday,February,Clear,Daylight,Ice,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38991884,-75.69385947,True
20--306,2020-01-08,15.0,Wednesday,January,Freezing Rain,Daylight,Slush,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.4273009,-75.66279741,True
20--3060,2020-02-28,22.0,Friday,February,Clear,Dark,Dry,No control,Not Applicable,SMV other,Non intersection,Non-Fatal Injury,1,1,0,0,0,1,1.0,0.0,0.0,0.0,45.4173465,-75.6700949,True
20--3061,2020-02-28,10.0,Friday,February,Drifting Snow,Daylight,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.26387459,-75.65832753,True
20--3062,2020-02-28,22.0,Friday,February,Clear,Dark,Wet,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38835301,-75.67664786,True
20--3063,2020-02-28,11.0,Friday,February,Clear,Daylight,Wet,Traffic signal,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35343264,-75.73503453,True
20--3064,2020-02-28,23.0,Friday,February,Clear,Dark,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44658247,-75.61651409,True
20--3065,2020-02-28,,Friday,February,Clear,Unknown,Slush,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.39232006,-75.7533954,True
20--3066,2020-02-28,,Friday,February,Clear,Unknown,Loose snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.41550951,-75.69389753,True
20--3067,2020-02-28,,Friday,February,Clear,Unknown,Packed snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.42582886,-75.67815497,True
20--3068,2020-02-28,,Friday,February,Clear,Unknown,Packed snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.37197172,-75.62453255,True
20--3069,2020-02-28,12.0,Friday,February,Clear,Daylight,Wet,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41994761,-75.70029411,True
20--307,2020-01-08,15.0,Wednesday,January,Drifting Snow,Daylight,Packed snow,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.12717994,-75.49454536,True
20--3070,2020-02-28,12.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.26962893,-75.71369913,True
20--3071,2020-02-28,12.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.36267082,-75.79176408,True
20--3072,2020-02-28,12.0,Friday,February,Clear,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42875389,-75.68577954,True
20--3073,2020-02-28,12.0,Friday,February,Clear,Daylight,Packed snow,No control,Not Applicable,SMV unattended vehicle,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.44764791,-75.68280371,True
20--3074,2020-02-28,12.0,Friday,February,Clear,Daylight,Slush,No control,Not Applicable,Angle,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44233728,-75.6578709,True
20--3075,2020-02-28,12.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43863803,-75.69647658,True
20--3076,2020-02-28,14.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Turning movement,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37777808,-75.7333185,True
20--3077,2020-02-28,14.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37592626,-75.75764239,True
20--3110,2020-02-28,8.0,Friday,February,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.29858007,-75.73137193,True
20--320,2020-01-08,18.0,Wednesday,January,Snow,Dark,Loose snow,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32490863,-75.71849446,True
20--2930,2020-02-26,20.0,Wednesday,February,Snow,Dark,Loose snow,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44168615,-75.64505365,True
20--275,2020-01-07,16.0,Tuesday,January,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.46988313,-75.49310849,True
20--3078,2020-02-28,14.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.41829061,-75.67739261,True
20--3079,2020-02-28,14.0,Friday,February,Clear,Daylight,Dry,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34610538,-75.8008544,True
20--308,2020-01-08,15.0,Wednesday,January,Clear,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35492905,-75.64640273,True
20--3080,2020-02-28,14.0,Friday,February,Drifting Snow,Daylight,Loose snow,No control,Not Applicable,Approaching,Non intersection,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.32912365,-75.41585216,True
20--3081,2020-02-28,14.0,Friday,February,Snow,Daylight,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.24523333,-75.76805026,True
20--3082,2020-02-28,15.0,Friday,February,Snow,Daylight,Ice,No control,Not Applicable,Angle,At/near private drive,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.47458931,-75.41877102,True
20--3083,2020-02-28,15.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.3097527,-75.91866263,True
20--3084,2020-02-28,15.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Sideswipe,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.49530013,-75.48214913,True
20--3085,2020-02-28,15.0,Friday,February,Clear,Daylight,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.30705014,-75.91084419,True
20--3086,2020-02-28,15.0,Friday,February,Clear,Daylight,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34740701,-75.95659102,True
20--3087,2020-02-28,15.0,Friday,February,Snow,Daylight,Wet,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.44051578,-75.67335197,True
20--3088,2020-02-28,15.0,Friday,February,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.29917771,-75.90386269,True
20--3089,2020-02-28,15.0,Friday,February,Clear,Daylight,Dry,Traffic signal,02 - Not functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37913534,-75.7502204,True
20--309,2020-01-08,15.0,Wednesday,January,Clear,Daylight,Dry,No control,Not Applicable,Other,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34233702,-75.7560258,True
20--3090,2020-02-28,15.0,Friday,February,Clear,Daylight,Dry,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.43066697,-75.60763448,True
20--3091,2020-02-28,16.0,Friday,February,Snow,Daylight,Slush,Stop sign,01 - Functioning,Angle,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.37981826,-75.66818458,True
20--3092,2020-02-28,16.0,Friday,February,Clear,Daylight,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.29917767,-75.90386263,True
20--3093,2020-02-28,5.0,Friday,February,Snow,Dark,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.34119557,-75.38556553,True
20--3094,2020-02-28,5.0,Friday,February,Snow,Dark,Ice,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.34118473,-75.38550026,True
20--3095,2020-02-28,17.0,Friday,February,Clear,Dusk,Wet,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.38799918,-75.74240044,True
20--3096,2020-02-28,17.0,Friday,February,Clear,Dusk,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.40873411,-75.66492407,True
20--3097,2020-02-28,18.0,Friday,February,Snow,Dark,Packed snow,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42613176,-75.68799637,True
20--3098,2020-02-28,6.0,Friday,February,Clear,Dark,Packed snow,Stop sign,01 - Functioning,Turning movement,At intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.33225489,-75.77155818,True
20--3099,2020-02-28,18.0,Friday,February,Clear,Dark,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.42950913,-75.68398874,True
20--31,2020-01-02,12.0,Thursday,January,Clear,Daylight,Wet,No control,Not Applicable,Other,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.3053148,-75.58493276,True
20--310,2020-01-08,15.0,Wednesday,January,Clear,Daylight,Dry,No control,Not Applicable,Sideswipe,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.34845856,-75.80729034,True
20--3100,2020-02-28,18.0,Friday,February,Clear,Dark,Dry,Traffic signal,01 - Functioning,Sideswipe,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35562189,-75.64399516,True
20--3101,2020-02-28,6.0,Friday,February,Clear,Dawn,Ice,No control,Not Applicable,Rear end,Non intersection,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.2934813,-75.69444412,True
20--3102,2020-02-28,18.0,Friday,February,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.29776942,-75.81893688,True
20--3103,2020-02-28,6.0,Friday,February,Snow,Dawn,Ice,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27617581,-75.57864592,True
20--3104,2020-02-28,19.0,Friday,February,Clear,Dark,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.35363097,-75.64733055,True
20--3105,2020-02-28,19.0,Friday,February,Clear,Dark,Wet,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.36744172,-76.0859694,True
20--3106,2020-02-28,7.0,Friday,February,Clear,Daylight,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.20355951,-75.73828457,True
20--3107,2020-02-28,19.0,Friday,February,Clear,Dark,Ice,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.44153559,-75.47673006,True
20--3108,2020-02-28,19.0,Friday,February,Clear,Dark,Wet,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.32259416,-75.88718734,True
20--3109,2020-02-28,7.0,Friday,February,Clear,Daylight,Ice,Traffic signal,01 - Functioning,Rear end,Intersection related,Property Damage Only,0,3,0,0,0,0,0.0,0.0,0.0,0.0,45.42568675,-75.63815742,True
20--3470,2020-03-07,16.0,Saturday,March,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,0.0,1.0,0.0,0.0,45.29353687,-75.8955836,True
20--3471,2020-03-07,16.0,Saturday,March,Clear,Daylight,Dry,Traffic signal,01 - Functioning,Rear end,Intersection related,Non-Fatal Injury,1,2,0,0,0,1,1.0,0.0,0.0,0.0,45.49530021,-75.4821492,True
20--3472,2020-03-07,16.0,Saturday,March,Clear,Daylight,Dry,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.27435135,-75.96738724,True
20--3382,2020-03-06,14.0,Friday,March,Drifting Snow,Daylight,Wet,No control,Not Applicable,Angle,At/near private drive,Property Damage Only,0,2,0,0,0,0,0.0,0.0,0.0,0.0,45.27635931,-75.91555073,True
20--3200,2020-03-02,14.0,Monday,March,Clear,Daylight,Loose snow,No control,Not Applicable,SMV other,Non intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.2948649,-75.63678151,True
20--3473,2020-03-07,17.0,Saturday,March,Clear,Daylight,Dry,Traffic signal,01 - Functioning,SMV other,At intersection,Property Damage Only,0,1,0,0,0,0,0.0,0.0,0.0,0.0,45.3888284,-75.67723461,True
